date,store_nbr,transaction_aug
2016-12-29,35,385
2016-12-29,36,876
2016-12-29,37,231
2016-12-29,38,874
2016-12-29,39,657
2016-12-29,40,651
2016-12-29,41,539
2016-12-29,42,143
2016-12-29,43,272
2016-12-29,44,928
2016-12-29,45,933
2016-12-29,46,772
2016-12-29,47,867
2016-12-29,48,973
2016-12-29,49,119
2016-12-29,50,923
2016-12-29,51,22
2016-12-29,53,780
2016-12-29,54,225
2016-12-30,1,20
2016-12-30,2,493
2016-12-30,3,610
2016-12-30,4,398
2016-12-30,5,524
2016-12-30,6,255
2016-12-30,7,377
2016-12-30,8,387
2016-12-30,9,595
2016-12-30,10,636
2016-12-30,11,154
2016-12-30,12,591
2016-12-30,13,955
2016-12-30,14,819
2016-12-30,15,883
2016-12-30,16,371
2016-12-30,17,415
2016-12-30,18,433
2016-12-30,19,297
2016-12-30,20,835
2016-12-30,21,96
2016-12-30,22,859
2016-12-30,23,115
2016-12-30,24,350
2016-12-30,25,258
2016-12-30,26,364
2016-12-30,27,186
2016-12-30,28,287
2016-12-30,29,193
2016-12-30,30,932
2016-12-30,31,892
2016-12-30,32,737
2016-12-30,33,901
2016-12-30,34,702
2016-12-30,35,688
2016-12-30,36,578
2016-12-30,37,577
2016-12-30,38,545
2016-12-30,39,167
2016-12-30,40,889
2016-12-30,41,394
2016-12-30,42,582
2016-12-30,43,315
2016-12-30,44,322
2016-12-30,45,263
2016-12-30,46,446
2016-12-30,47,798
2016-12-30,48,673
2016-12-30,49,277
2016-12-30,50,556
2016-12-30,51,844
2016-12-30,53,197
2016-12-30,54,571
2016-12-31,1,560
2016-12-31,2,118
2016-12-31,3,294
2016-12-31,4,389
2016-12-31,5,7
2016-12-31,6,286
2016-12-31,7,242
2016-12-31,8,36
2016-12-31,9,58
2016-12-31,10,705
2016-12-31,11,184
2016-12-31,12,45
2016-12-31,13,517
2016-12-31,14,6
2016-12-31,15,432
2016-12-31,16,781
2016-12-31,17,492
2016-12-31,18,289
2016-12-31,19,175
2016-12-31,20,685
2016-12-31,21,146
2016-12-31,22,954
2016-12-31,23,909
2016-12-31,24,493
2016-12-31,25,196
2016-12-31,26,7
2016-12-31,27,336
2016-12-31,28,370
2016-12-31,29,596
2016-12-31,30,387
2016-12-31,31,689
2016-12-31,32,40
2016-12-31,33,722
2016-12-31,34,828
2016-12-31,35,780
2016-12-31,36,931
2016-12-31,37,342
2016-12-31,38,849
2016-12-31,39,264
2016-12-31,40,238
2016-12-31,41,984
2016-12-31,42,500
2016-12-31,43,973
2016-12-31,44,656
2016-12-31,45,605
2016-12-31,46,364
2016-12-31,47,817
2016-12-31,48,822
2016-12-31,49,34
2016-12-31,50,44
2016-12-31,51,123
2016-12-31,53,160
2016-12-31,54,621
2017-01-01,25,477
2017-01-02,1,541
2017-01-02,2,161
2017-01-02,3,259
2017-01-02,4,769
2017-01-02,5,18
2017-01-02,6,896
2017-01-02,7,44
2017-01-02,8,291
2017-01-02,9,67
2017-01-02,10,434
2017-01-02,11,891
2017-01-02,12,906
2017-01-02,13,877
2017-01-02,14,640
2017-01-02,15,261
2017-01-02,16,819
2017-01-02,17,903
2017-01-02,18,887
2017-01-02,19,988
2017-01-02,20,220
2017-01-02,21,938
2017-01-02,22,888
2017-01-02,23,781
2017-01-02,24,976
2017-01-02,25,241
2017-01-02,26,835
2017-01-02,27,206
2017-01-02,28,453
2017-01-02,29,63
2017-01-02,30,691
2017-01-02,31,430
2017-01-02,32,241
2017-01-02,33,978
2017-01-02,34,966
2017-01-02,35,246
2017-01-02,36,11
2017-01-02,37,902
2017-01-02,38,952
2017-01-02,39,764
2017-01-02,40,749
2017-01-02,41,331
2017-01-02,42,761
2017-01-02,43,119
2017-01-02,44,781
2017-01-02,45,148
2017-01-02,46,352
2017-01-02,47,17
2017-01-02,48,738
2017-01-02,49,695
2017-01-02,50,553
2017-01-02,51,361
2017-01-02,53,556
2017-01-02,54,614
2017-01-03,1,775
2017-01-03,2,620
2017-01-03,3,618
2017-01-03,4,794
2017-01-03,5,134
2017-01-03,6,216
2017-01-03,7,647
2017-01-03,8,588
2017-01-03,9,611
2017-01-03,10,291
2017-01-03,11,666
2017-01-03,12,113
2017-01-03,13,62
2017-01-03,14,189
2017-01-03,15,708
2017-01-03,16,261
2017-01-03,17,67
2017-01-03,18,253
2017-01-03,19,165
2017-01-03,20,236
2017-01-03,21,721
2017-01-03,22,255
2017-01-03,23,380
2017-01-03,24,669
2017-01-03,25,273
2017-01-03,26,65
2017-01-03,27,230
2017-01-03,28,575
2017-01-03,29,926
2017-01-03,30,711
2017-01-03,31,419
2017-01-03,32,946
2017-01-03,33,832
2017-01-03,34,704
2017-01-03,35,437
2017-01-03,36,497
2017-01-03,37,663
2017-01-03,38,800
2017-01-03,39,460
2017-01-03,40,292
2017-01-03,41,962
2017-01-03,42,255
2017-01-03,43,374
2017-01-03,44,671
2017-01-03,45,45
2017-01-03,46,681
2017-01-03,47,535
2017-01-03,48,674
2017-01-03,49,219
2017-01-03,50,733
2017-01-03,51,142
2017-01-03,53,271
2017-01-03,54,776
2017-01-04,1,908
2017-01-04,2,145
2017-01-04,3,745
2017-01-04,4,872
2017-01-04,5,104
2017-01-04,6,104
2017-01-04,7,912
2017-01-04,8,338
2017-01-04,9,225
2017-01-04,10,620
2017-01-04,11,847
2017-01-04,12,503
2017-01-04,13,847
2017-01-04,14,448
2017-01-04,15,893
2017-01-04,16,991
2017-01-04,17,303
2017-01-04,18,607
2017-01-04,19,738
2017-01-04,20,278
2017-01-04,21,37
2017-01-04,22,741
2017-01-04,23,546
2017-01-04,24,302
2017-01-04,25,797
2017-01-04,26,324
2017-01-04,27,49
2017-01-04,28,3
2017-01-04,29,844
2017-01-04,30,135
2017-01-04,31,996
2017-01-04,32,112
2017-01-04,33,75
2017-01-04,34,114
2017-01-04,35,525
2017-01-04,36,691
2017-01-04,37,154
2017-01-04,38,919
2017-01-04,39,462
2017-01-04,40,292
2017-01-04,41,838
2017-01-04,42,950
2017-01-04,43,954
2017-01-04,44,872
2017-01-04,45,551
2017-01-04,46,996
2017-01-04,47,734
2017-01-04,48,976
2017-01-04,49,954
2017-01-04,50,514
2017-01-04,51,12
2017-01-04,53,666
2017-01-04,54,293
2017-01-05,1,366
2017-01-05,2,23
2017-01-05,3,466
2017-01-05,4,586
2017-01-05,5,112
2017-01-05,6,174
2017-01-05,7,471
2017-01-05,8,47
2017-01-05,9,930
2017-01-05,10,305
2017-01-05,11,840
2017-01-05,12,628
2017-01-05,13,685
2017-01-05,14,461
2017-01-05,15,999
2017-01-05,16,502
2017-01-05,17,72
2017-01-05,18,452
2017-01-05,19,607
2017-01-05,20,178
2017-01-05,21,244
2017-01-05,22,134
2017-01-05,23,735
2017-01-05,24,96
2017-01-05,25,85
2017-01-05,26,453
2017-01-05,27,433
2017-01-05,28,469
2017-01-05,29,122
2017-01-05,30,688
2017-01-05,31,159
2017-01-05,32,120
2017-01-05,33,480
2017-01-05,34,621
2017-01-05,35,654
2017-01-05,36,434
2017-01-05,37,246
2017-01-05,38,311
2017-01-05,39,762
2017-01-05,40,588
2017-01-05,41,381
2017-01-05,42,22
2017-01-05,43,890
2017-01-05,44,261
2017-01-05,45,243
2017-01-05,46,343
2017-01-05,47,234
2017-01-05,48,346
2017-01-05,49,394
2017-01-05,50,282
2017-01-05,51,873
2017-01-05,53,832
2017-01-05,54,808
2017-01-06,1,724
2017-01-06,2,667
2017-01-06,3,30
2017-01-06,4,704
2017-01-06,5,893
2017-01-06,6,654
2017-01-06,7,490
2017-01-06,8,434
2017-01-06,9,485
2017-01-06,10,917
2017-01-06,11,896
2017-01-06,12,505
2017-01-06,13,499
2017-01-06,14,892
2017-01-06,15,836
2017-01-06,16,540
2017-01-06,17,449
2017-01-06,18,183
2017-01-06,19,398
2017-01-06,20,596
2017-01-06,21,75
2017-01-06,22,831
2017-01-06,23,9
2017-01-06,24,541
2017-01-06,25,702
2017-01-06,26,458
2017-01-06,27,126
2017-01-06,28,714
2017-01-06,29,648
2017-01-06,30,886
2017-01-06,31,327
2017-01-06,32,801
2017-01-06,33,775
2017-01-06,34,886
2017-01-06,35,438
2017-01-06,36,774
2017-01-06,37,278
2017-01-06,38,915
2017-01-06,39,76
2017-01-06,40,288
2017-01-06,41,990
2017-01-06,42,980
2017-01-06,43,963
2017-01-06,44,619
2017-01-06,45,375
2017-01-06,46,269
2017-01-06,47,143
2017-01-06,48,67
2017-01-06,49,333
2017-01-06,50,660
2017-01-06,51,779
2017-01-06,53,113
2017-01-06,54,285
2017-01-07,1,871
2017-01-07,2,618
2017-01-07,3,470
2017-01-07,4,79
2017-01-07,5,582
2017-01-07,6,504
2017-01-07,7,842
2017-01-07,8,248
2017-01-07,9,260
2017-01-07,10,354
2017-01-07,11,50
2017-01-07,12,155
2017-01-07,13,211
2017-01-07,14,683
2017-01-07,15,526
2017-01-07,16,944
2017-01-07,17,959
2017-01-07,18,47
2017-01-07,19,515
2017-01-07,20,209
2017-01-07,21,472
2017-01-07,22,900
2017-01-07,23,6
2017-01-07,24,414
2017-01-07,25,105
2017-01-07,26,620
2017-01-07,27,761
2017-01-07,28,455
2017-01-07,29,275
2017-01-07,30,355
2017-01-07,31,746
2017-01-07,32,252
2017-01-07,33,602
2017-01-07,34,29
2017-01-07,35,904
2017-01-07,36,638
2017-01-07,37,46
2017-01-07,38,591
2017-01-07,39,227
2017-01-07,40,660
2017-01-07,41,577
2017-01-07,42,123
2017-01-07,43,157
2017-01-07,44,688
2017-01-07,45,352
2017-01-07,46,508
2017-01-07,47,958
2017-01-07,48,181
2017-01-07,49,30
2017-01-07,50,966
2017-01-07,51,229
2017-01-07,53,506
2017-01-07,54,4
2017-01-08,1,881
2017-01-08,2,407
2017-01-08,3,697
2017-01-08,4,454
2017-01-08,5,873
2017-01-08,6,520
2017-01-08,7,517
2017-01-08,8,69
2017-01-08,9,705
2017-01-08,10,675
2017-01-08,11,709
2017-01-08,12,218
2017-01-08,13,891
2017-01-08,14,682
2017-01-08,15,264
2017-01-08,16,48
2017-01-08,17,734
2017-01-08,18,440
2017-01-08,19,203
2017-01-08,20,718
2017-01-08,21,672
2017-01-08,22,941
2017-01-08,23,95
2017-01-08,24,815
2017-01-08,25,554
2017-01-08,26,747
2017-01-08,27,933
2017-01-08,28,977
2017-01-08,29,141
2017-01-08,30,615
2017-01-08,31,591
2017-01-08,32,385
2017-01-08,33,705
2017-01-08,34,507
2017-01-08,35,763
2017-01-08,36,537
2017-01-08,37,375
2017-01-08,38,834
2017-01-08,39,740
2017-01-08,40,607
2017-01-08,41,143
2017-01-08,42,814
2017-01-08,43,125
2017-01-08,44,552
2017-01-08,45,6
2017-01-08,46,616
2017-01-08,47,277
2017-01-08,48,591
2017-01-08,49,104
2017-01-08,50,627
2017-01-08,51,992
2017-01-08,53,481
2017-01-08,54,161
2017-01-09,1,722
2017-01-09,2,373
2017-01-09,3,393
2017-01-09,4,100
2017-01-09,5,567
2017-01-09,6,581
2017-01-09,7,22
2017-01-09,8,285
2017-01-09,9,609
2017-01-09,10,146
2017-01-09,11,226
2017-01-09,12,305
2017-01-09,13,881
2017-01-09,14,101
2017-01-09,15,820
2017-01-09,16,957
2017-01-09,17,924
2017-01-09,18,813
2017-01-09,19,74
2017-01-09,20,21
2017-01-09,21,962
2017-01-09,22,635
2017-01-09,23,459
2017-01-09,24,96
2017-01-09,25,598
2017-01-09,26,309
2017-01-09,27,275
2017-01-09,28,400
2017-01-09,29,943
2017-01-09,30,485
2017-01-09,31,621
2017-01-09,32,299
2017-01-09,33,183
2017-01-09,34,59
2017-01-09,35,443
2017-01-09,36,893
2017-01-09,37,725
2017-01-09,38,287
2017-01-09,39,774
2017-01-09,40,228
2017-01-09,41,388
2017-01-09,42,186
2017-01-09,43,309
2017-01-09,44,14
2017-01-09,45,130
2017-01-09,46,179
2017-01-09,47,449
2017-01-09,48,471
2017-01-09,49,687
2017-01-09,50,350
2017-01-09,51,296
2017-01-09,53,98
2017-01-09,54,197
2017-01-10,1,665
2017-01-10,2,778
2017-01-10,3,424
2017-01-10,4,287
2017-01-10,5,738
2017-01-10,6,911
2017-01-10,7,986
2017-01-10,8,129
2017-01-10,9,996
2017-01-10,10,543
2017-01-10,11,933
2017-01-10,12,235
2017-01-10,13,24
2017-01-10,14,746
2017-01-10,15,786
2017-01-10,16,561
2017-01-10,17,53
2017-01-10,18,915
2017-01-10,19,219
2017-01-10,20,948
2017-01-10,21,39
2017-01-10,22,27
2017-01-10,23,570
2017-01-10,24,249
2017-01-10,25,149
2017-01-10,26,897
2017-01-10,27,338
2017-01-10,28,481
2017-01-10,29,410
2017-01-10,30,227
2017-01-10,31,415
2017-01-10,32,16
2017-01-10,33,333
2017-01-10,34,643
2017-01-10,35,208
2017-01-10,36,229
2017-01-10,37,2
2017-01-10,38,862
2017-01-10,39,657
2017-01-10,40,817
2017-01-10,41,631
2017-01-10,42,613
2017-01-10,43,315
2017-01-10,44,438
2017-01-10,45,270
2017-01-10,46,551
2017-01-10,47,881
2017-01-10,48,182
2017-01-10,49,563
2017-01-10,50,621
2017-01-10,51,785
2017-01-10,53,597
2017-01-10,54,17
2017-01-11,1,511
2017-01-11,2,263
2017-01-11,3,272
2017-01-11,4,444
2017-01-11,5,50
2017-01-11,6,107
2017-01-11,7,761
2017-01-11,8,283
2017-01-11,9,451
2017-01-11,10,530
2017-01-11,11,862
2017-01-11,12,647
2017-01-11,13,467
2017-01-11,14,552
2017-01-11,15,102
2017-01-11,16,655
2017-01-11,17,358
2017-01-11,18,985
2017-01-11,19,613
2017-01-11,20,419
2017-01-11,21,654
2017-01-11,22,203
2017-01-11,23,894
2017-01-11,24,789
2017-01-11,25,388
2017-01-11,26,819
2017-01-11,27,764
2017-01-11,28,974
2017-01-11,29,73
2017-01-11,30,778
2017-01-11,31,359
2017-01-11,32,116
2017-01-11,33,241
2017-01-11,34,13
2017-01-11,35,418
2017-01-11,36,582
2017-01-11,37,692
2017-01-11,38,392
2017-01-11,39,795
2017-01-11,40,465
2017-01-11,41,249
2017-01-11,42,118
2017-01-11,43,498
2017-01-11,44,330
2017-01-11,45,376
2017-01-11,46,209
2017-01-11,47,585
2017-01-11,48,245
2017-01-11,49,452
2017-01-11,50,473
2017-01-11,51,970
2017-01-11,53,134
2017-01-11,54,987
2017-01-12,1,674
2017-01-12,2,604
2017-01-12,3,701
2017-01-12,4,491
2017-01-12,5,609
2017-01-12,6,649
2017-01-12,7,611
2017-01-12,8,417
2017-01-12,9,484
2017-01-12,10,108
2017-01-12,11,402
2017-01-12,12,723
2017-01-12,13,469
2017-01-12,14,794
2017-01-12,15,571
2017-01-12,16,986
2017-01-12,17,734
2017-01-12,18,372
2017-01-12,19,479
2017-01-12,20,612
2017-01-12,21,575
2017-01-12,22,221
2017-01-12,23,537
2017-01-12,24,205
2017-01-12,25,312
2017-01-12,26,98
2017-01-12,27,524
2017-01-12,28,34
2017-01-12,29,757
2017-01-12,30,342
2017-01-12,31,877
2017-01-12,32,108
2017-01-12,33,744
2017-01-12,34,916
2017-01-12,35,635
2017-01-12,36,910
2017-01-12,37,66
2017-01-12,38,573
2017-01-12,39,113
2017-01-12,40,366
2017-01-12,41,581
2017-01-12,42,240
2017-01-12,43,349
2017-01-12,44,556
2017-01-12,45,311
2017-01-12,46,990
2017-01-12,47,963
2017-01-12,48,775
2017-01-12,49,723
2017-01-12,50,152
2017-01-12,51,403
2017-01-12,53,975
2017-01-12,54,445
2017-01-13,1,572
2017-01-13,2,804
2017-01-13,3,445
2017-01-13,4,278
2017-01-13,5,781
2017-01-13,6,130
2017-01-13,7,432
2017-01-13,8,388
2017-01-13,9,889
2017-01-13,10,573
2017-01-13,11,328
2017-01-13,12,677
2017-01-13,13,976
2017-01-13,14,74
2017-01-13,15,660
2017-01-13,16,863
2017-01-13,17,427
2017-01-13,18,962
2017-01-13,19,509
2017-01-13,20,261
2017-01-13,21,253
2017-01-13,22,799
2017-01-13,23,86
2017-01-13,24,485
2017-01-13,25,770
2017-01-13,26,630
2017-01-13,27,648
2017-01-13,28,8
2017-01-13,29,937
2017-01-13,30,992
2017-01-13,31,874
2017-01-13,32,313
2017-01-13,33,48
2017-01-13,34,730
2017-01-13,35,944
2017-01-13,36,500
2017-01-13,37,930
2017-01-13,38,908
2017-01-13,39,407
2017-01-13,40,513
2017-01-13,41,279
2017-01-13,42,411
2017-01-13,43,767
2017-01-13,44,64
2017-01-13,45,151
2017-01-13,46,608
2017-01-13,47,544
2017-01-13,48,442
2017-01-13,49,691
2017-01-13,50,526
2017-01-13,51,857
2017-01-13,53,616
2017-01-13,54,384
2017-01-14,1,939
2017-01-14,2,879
2017-01-14,3,293
2017-01-14,4,516
2017-01-14,5,453
2017-01-14,6,214
2017-01-14,7,155
2017-01-14,8,626
2017-01-14,9,9
2017-01-14,10,686
2017-01-14,11,989
2017-01-14,12,248
2017-01-14,13,319
2017-01-14,14,148
2017-01-14,15,900
2017-01-14,16,971
2017-01-14,17,327
2017-01-14,18,485
2017-01-14,19,451
2017-01-14,20,743
2017-01-14,21,614
2017-01-14,22,857
2017-01-14,23,829
2017-01-14,24,462
2017-01-14,25,694
2017-01-14,26,862
2017-01-14,27,345
2017-01-14,28,102
2017-01-14,29,835
2017-01-14,30,346
2017-01-14,31,108
2017-01-14,32,26
2017-01-14,33,718
2017-01-14,34,233
2017-01-14,35,754
2017-01-14,36,751
2017-01-14,37,121
2017-01-14,38,913
2017-01-14,39,220
2017-01-14,40,555
2017-01-14,41,79
2017-01-14,42,914
2017-01-14,43,32
2017-01-14,44,434
2017-01-14,45,4
2017-01-14,46,78
2017-01-14,47,873
2017-01-14,48,564
2017-01-14,49,80
2017-01-14,50,747
2017-01-14,51,963
2017-01-14,53,11
2017-01-14,54,48
2017-01-15,1,20
2017-01-15,2,93
2017-01-15,3,62
2017-01-15,4,403
2017-01-15,5,258
2017-01-15,6,714
2017-01-15,7,850
2017-01-15,8,109
2017-01-15,9,28
2017-01-15,10,7
2017-01-15,11,210
2017-01-15,12,944
2017-01-15,13,515
2017-01-15,14,910
2017-01-15,15,700
2017-01-15,16,835
2017-01-15,17,339
2017-01-15,18,822
2017-01-15,19,996
2017-01-15,20,270
2017-01-15,21,417
2017-01-15,22,61
2017-01-15,23,686
2017-01-15,24,273
2017-01-15,25,625
2017-01-15,26,990
2017-01-15,27,483
2017-01-15,28,233
2017-01-15,29,99
2017-01-15,30,893
2017-01-15,31,849
2017-01-15,32,968
2017-01-15,33,430
2017-01-15,34,230
2017-01-15,35,284
2017-01-15,36,383
2017-01-15,37,149
2017-01-15,38,191
2017-01-15,39,750
2017-01-15,40,694
2017-01-15,41,603
2017-01-15,42,193
2017-01-15,43,596
2017-01-15,44,612
2017-01-15,45,942
2017-01-15,46,833
2017-01-15,47,986
2017-01-15,48,458
2017-01-15,49,692
2017-01-15,50,526
2017-01-15,51,931
2017-01-15,53,251
2017-01-15,54,644
2017-01-16,1,389
2017-01-16,2,587
2017-01-16,3,8
2017-01-16,4,554
2017-01-16,5,213
2017-01-16,6,873
2017-01-16,7,343
2017-01-16,8,586
2017-01-16,9,70
2017-01-16,10,909
2017-01-16,11,933
2017-01-16,12,109
2017-01-16,13,350
2017-01-16,14,747
2017-01-16,15,643
2017-01-16,16,385
2017-01-16,17,102
2017-01-16,18,574
2017-01-16,19,629
2017-01-16,20,625
2017-01-16,21,424
2017-01-16,22,132
2017-01-16,23,802
2017-01-16,24,762
2017-01-16,25,600
2017-01-16,26,857
2017-01-16,27,501
2017-01-16,28,274
2017-01-16,29,668
2017-01-16,30,150
2017-01-16,31,258
2017-01-16,32,985
2017-01-16,33,227
2017-01-16,34,642
2017-01-16,35,111
2017-01-16,36,171
2017-01-16,37,683
2017-01-16,38,129
2017-01-16,39,146
2017-01-16,40,469
2017-01-16,41,128
2017-01-16,42,184
2017-01-16,43,384
2017-01-16,44,804
2017-01-16,45,161
2017-01-16,46,620
2017-01-16,47,740
2017-01-16,48,467
2017-01-16,49,553
2017-01-16,50,44
2017-01-16,51,128
2017-01-16,53,823
2017-01-16,54,757
2017-01-17,1,391
2017-01-17,2,652
2017-01-17,3,799
2017-01-17,4,549
2017-01-17,5,95
2017-01-17,6,546
2017-01-17,7,30
2017-01-17,8,504
2017-01-17,9,516
2017-01-17,10,103
2017-01-17,11,689
2017-01-17,12,681
2017-01-17,13,546
2017-01-17,14,261
2017-01-17,15,542
2017-01-17,16,502
2017-01-17,17,654
2017-01-17,18,985
2017-01-17,19,296
2017-01-17,20,430
2017-01-17,21,170
2017-01-17,22,922
2017-01-17,23,686
2017-01-17,24,8
2017-01-17,25,538
2017-01-17,26,319
2017-01-17,27,389
2017-01-17,28,542
2017-01-17,29,978
2017-01-17,30,320
2017-01-17,31,45
2017-01-17,32,852
2017-01-17,33,316
2017-01-17,34,607
2017-01-17,35,530
2017-01-17,36,551
2017-01-17,37,637
2017-01-17,38,392
2017-01-17,39,947
2017-01-17,40,716
2017-01-17,41,462
2017-01-17,42,591
2017-01-17,43,325
2017-01-17,44,801
2017-01-17,45,539
2017-01-17,46,902
2017-01-17,47,270
2017-01-17,48,334
2017-01-17,49,65
2017-01-17,50,696
2017-01-17,51,958
2017-01-17,53,67
2017-01-17,54,549
2017-01-18,1,549
2017-01-18,2,159
2017-01-18,3,796
2017-01-18,4,25
2017-01-18,5,730
2017-01-18,6,254
2017-01-18,7,767
2017-01-18,8,938
2017-01-18,9,302
2017-01-18,10,194
2017-01-18,11,407
2017-01-18,12,633
2017-01-18,13,991
2017-01-18,14,567
2017-01-18,15,848
2017-01-18,16,34
2017-01-18,17,71
2017-01-18,18,557
2017-01-18,19,559
2017-01-18,20,710
2017-01-18,21,963
2017-01-18,22,55
2017-01-18,23,902
2017-01-18,24,510
2017-01-18,25,673
2017-01-18,26,147
2017-01-18,27,600
2017-01-18,28,526
2017-01-18,29,774
2017-01-18,30,521
2017-01-18,31,210
2017-01-18,32,635
2017-01-18,33,369
2017-01-18,34,914
2017-01-18,35,264
2017-01-18,36,199
2017-01-18,37,792
2017-01-18,38,375
2017-01-18,39,484
2017-01-18,40,417
2017-01-18,41,360
2017-01-18,42,607
2017-01-18,43,377
2017-01-18,44,663
2017-01-18,45,981
2017-01-18,46,794
2017-01-18,47,309
2017-01-18,48,99
2017-01-18,49,691
2017-01-18,50,395
2017-01-18,51,530
2017-01-18,53,68
2017-01-18,54,629
2017-01-19,1,388
2017-01-19,2,589
2017-01-19,3,207
2017-01-19,4,770
2017-01-19,5,530
2017-01-19,6,461
2017-01-19,7,771
2017-01-19,8,638
2017-01-19,9,880
2017-01-19,10,869
2017-01-19,11,757
2017-01-19,12,21
2017-01-19,13,400
2017-01-19,14,18
2017-01-19,15,708
2017-01-19,16,569
2017-01-19,17,18
2017-01-19,18,541
2017-01-19,19,633
2017-01-19,20,847
2017-01-19,21,238
2017-01-19,22,682
2017-01-19,23,738
2017-01-19,24,883
2017-01-19,25,718
2017-01-19,26,365
2017-01-19,27,475
2017-01-19,28,673
2017-01-19,29,313
2017-01-19,30,553
2017-01-19,31,961
2017-01-19,32,698
2017-01-19,33,883
2017-01-19,34,187
2017-01-19,35,211
2017-01-19,36,111
2017-01-19,37,353
2017-01-19,38,164
2017-01-19,39,124
2017-01-19,40,825
2017-01-19,41,809
2017-01-19,42,299
2017-01-19,43,98
2017-01-19,44,193
2017-01-19,45,782
2017-01-19,46,839
2017-01-19,47,927
2017-01-19,48,686
2017-01-19,49,940
2017-01-19,50,513
2017-01-19,51,965
2017-01-19,53,25
2017-01-19,54,947
2017-01-20,1,240
2017-01-20,2,989
2017-01-20,3,180
2017-01-20,4,482
2017-01-20,5,212
2017-01-20,6,239
2017-01-20,7,836
2017-01-20,8,738
2017-01-20,9,645
2017-01-20,10,721
2017-01-20,11,934
2017-01-20,12,278
2017-01-20,13,265
2017-01-20,14,693
2017-01-20,15,757
2017-01-20,16,645
2017-01-20,17,850
2017-01-20,18,601
2017-01-20,19,493
2017-01-20,20,974
2017-01-20,21,96
2017-01-20,22,732
2017-01-20,23,978
2017-01-20,24,617
2017-01-20,25,854
2017-01-20,26,308
2017-01-20,27,105
2017-01-20,28,944
2017-01-20,29,402
2017-01-20,30,522
2017-01-20,31,415
2017-01-20,32,558
2017-01-20,33,516
2017-01-20,34,257
2017-01-20,35,917
2017-01-20,36,984
2017-01-20,37,665
2017-01-20,38,761
2017-01-20,39,462
2017-01-20,40,239
2017-01-20,41,434
2017-01-20,42,822
2017-01-20,43,242
2017-01-20,44,385
2017-01-20,45,277
2017-01-20,46,27
2017-01-20,47,214
2017-01-20,48,568
2017-01-20,49,696
2017-01-20,50,317
2017-01-20,51,802
2017-01-20,53,932
2017-01-20,54,920
2017-01-21,1,78
2017-01-21,2,268
2017-01-21,3,646
2017-01-21,4,79
2017-01-21,5,50
2017-01-21,6,679
2017-01-21,7,244
2017-01-21,8,37
2017-01-21,9,621
2017-01-21,10,525
2017-01-21,11,648
2017-01-21,12,133
2017-01-21,13,726
2017-01-21,14,74
2017-01-21,15,797
2017-01-21,16,723
2017-01-21,17,509
2017-01-21,18,831
2017-01-21,19,321
2017-01-21,20,494
2017-01-21,21,722
2017-01-21,22,16
2017-01-21,23,469
2017-01-21,24,704
2017-01-21,25,981
2017-01-21,26,819
2017-01-21,27,538
2017-01-21,28,281
2017-01-21,29,754
2017-01-21,30,527
2017-01-21,31,914
2017-01-21,32,840
2017-01-21,33,840
2017-01-21,34,123
2017-01-21,35,567
2017-01-21,36,450
2017-01-21,37,622
2017-01-21,38,921
2017-01-21,39,433
2017-01-21,40,493
2017-01-21,41,537
2017-01-21,42,659
2017-01-21,43,564
2017-01-21,44,237
2017-01-21,45,872
2017-01-21,46,58
2017-01-21,47,586
2017-01-21,48,547
2017-01-21,49,21
2017-01-21,50,946
2017-01-21,51,729
2017-01-21,53,209
2017-01-21,54,710
2017-01-22,1,420
2017-01-22,2,849
2017-01-22,3,758
2017-01-22,4,505
2017-01-22,5,669
2017-01-22,6,125
2017-01-22,7,406
2017-01-22,8,270
2017-01-22,9,113
2017-01-22,10,564
2017-01-22,11,97
2017-01-22,12,8
2017-01-22,13,871
2017-01-22,14,928
2017-01-22,15,289
2017-01-22,16,188
2017-01-22,17,501
2017-01-22,18,309
2017-01-22,19,218
2017-01-22,20,898
2017-01-22,21,82
2017-01-22,22,101
2017-01-22,23,924
2017-01-22,24,217
2017-01-22,25,62
2017-01-22,26,590
2017-01-22,27,918
2017-01-22,28,674
2017-01-22,29,363
2017-01-22,30,75
2017-01-22,31,836
2017-01-22,32,858
2017-01-22,33,202
2017-01-22,34,858
2017-01-22,35,535
2017-01-22,36,421
2017-01-22,37,697
2017-01-22,38,61
2017-01-22,39,495
2017-01-22,40,146
2017-01-22,41,511
2017-01-22,42,897
2017-01-22,43,714
2017-01-22,44,718
2017-01-22,45,698
2017-01-22,46,412
2017-01-22,47,198
2017-01-22,48,605
2017-01-22,49,545
2017-01-22,50,470
2017-01-22,51,699
2017-01-22,53,993
2017-01-22,54,687
2017-01-23,1,454
2017-01-23,2,342
2017-01-23,3,159
2017-01-23,4,100
2017-01-23,5,647
2017-01-23,6,780
2017-01-23,7,301
2017-01-23,8,712
2017-01-23,9,871
2017-01-23,10,97
2017-01-23,11,881
2017-01-23,12,84
2017-01-23,13,810
2017-01-23,14,290
2017-01-23,15,813
2017-01-23,16,463
2017-01-23,17,29
2017-01-23,18,935
2017-01-23,19,880
2017-01-23,20,117
2017-01-23,21,745
2017-01-23,22,451
2017-01-23,23,541
2017-01-23,24,965
2017-01-23,25,651
2017-01-23,26,882
2017-01-23,27,852
2017-01-23,28,412
2017-01-23,29,902
2017-01-23,30,373
2017-01-23,31,524
2017-01-23,32,313
