,date,store_nbr,item_nbr,item_aug,Y
91552,2013-01-04,9,886398,753,2390
91553,2013-01-04,9,888763,548,2185
91554,2013-01-04,9,890372,647,2284
91555,2013-01-04,9,890374,551,2188
91556,2013-01-04,9,890375,498,2135
91557,2013-01-04,9,892076,285,1922
91558,2013-01-04,9,897348,534,2171
91559,2013-01-04,9,898656,555,2192
91560,2013-01-04,9,902198,221,1858
91561,2013-01-04,9,902200,726,2363
91562,2013-01-04,9,902202,53,1690
91563,2013-01-04,9,902839,933,2570
91564,2013-01-04,9,903283,700,2337
91565,2013-01-04,9,903284,914,2551
91566,2013-01-04,9,903285,819,2456
91567,2013-01-04,9,906980,591,2228
91568,2013-01-04,9,907671,525,2162
91569,2013-01-04,9,907686,8,1645
91570,2013-01-04,9,908741,116,1753
91571,2013-01-04,9,909361,570,2207
91572,2013-01-04,9,911429,176,1813
91573,2013-01-04,9,911871,176,1813
91574,2013-01-04,9,911989,326,1963
91575,2013-01-04,9,911990,766,2403
91576,2013-01-04,9,913526,813,2450
91577,2013-01-04,9,915351,316,1953
91578,2013-01-04,9,916887,674,2311
91579,2013-01-04,9,926958,661,2298
91580,2013-01-04,9,928477,182,1819
91581,2013-01-04,9,932281,809,2446
91582,2013-01-04,9,933780,482,2119
91583,2013-01-04,9,938566,898,2535
91584,2013-01-04,9,938567,780,2417
91585,2013-01-04,9,938570,963,2600
91586,2013-01-04,9,938574,257,1894
91587,2013-01-04,9,938576,105,1742
91588,2013-01-04,9,938657,926,2563
91589,2013-01-04,9,939207,602,2239
91590,2013-01-04,9,939661,836,2473
91591,2013-01-04,9,939662,561,2198
91592,2013-01-04,9,939663,210,1847
91593,2013-01-04,9,940585,736,2373
91594,2013-01-04,9,940590,141,1778
91595,2013-01-04,9,940591,961,2598
91596,2013-01-04,9,940592,231,1868
91597,2013-01-04,9,946671,763,2400
91598,2013-01-04,9,949053,228,1865
91599,2013-01-04,9,949296,58,1695
91600,2013-01-04,9,949297,583,2220
91601,2013-01-04,9,949298,629,2266
91602,2013-01-04,9,949299,228,1865
91603,2013-01-04,9,953404,19,1656
91604,2013-01-04,9,953413,947,2584
91605,2013-01-04,9,953562,635,2272
91606,2013-01-04,9,953609,625,2262
91607,2013-01-04,9,954805,593,2230
91608,2013-01-04,9,956012,976,2613
91609,2013-01-04,9,956013,141,1778
91610,2013-01-04,9,956014,509,2146
91611,2013-01-04,9,958514,670,2307
91612,2013-01-04,9,959437,79,1716
91613,2013-01-04,9,962600,653,2290
91614,2013-01-04,9,962601,438,2075
91615,2013-01-04,9,964752,735,2372
91616,2013-01-04,9,964753,410,2047
91617,2013-01-04,9,968432,899,2536
91618,2013-01-04,9,968935,888,2525
91619,2013-01-04,9,968936,690,2327
91620,2013-01-04,9,968937,635,2272
91621,2013-01-04,9,977007,5,1642
91622,2013-01-04,9,979195,129,1766
91623,2013-01-04,9,979196,403,2040
91624,2013-01-04,9,979197,360,1997
91625,2013-01-04,9,979199,77,1714
91626,2013-01-04,9,980041,199,1836
91627,2013-01-04,9,981655,670,2307
91628,2013-01-04,9,982726,553,2190
91629,2013-01-04,9,982727,487,2124
91630,2013-01-04,9,985824,39,1676
91631,2013-01-04,9,987768,146,1783
91632,2013-01-04,9,987769,409,2046
91633,2013-01-04,9,991331,612,2249
91634,2013-01-04,9,999545,764,2401
91635,2013-01-04,9,999546,955,2592
91636,2013-01-04,9,999547,324,1961
91637,2013-01-04,9,1001305,733,2370
91638,2013-01-04,9,1003679,934,2571
91639,2013-01-04,9,1004550,238,1875
91640,2013-01-04,9,1004551,918,2555
91641,2013-01-04,9,1005461,1,1638
91642,2013-01-04,9,1012473,984,2621
91643,2013-01-04,9,1012787,748,2385
91644,2013-01-04,9,1012788,984,2621
91645,2013-01-04,9,1016067,598,2235
91646,2013-01-04,9,1017349,85,1722
91647,2013-01-04,9,1018617,286,1923
91648,2013-01-04,9,1021281,923,2560
91649,2013-01-04,9,1021676,595,2232
91650,2013-01-04,9,1022053,927,2564
91651,2013-01-04,9,1024975,28,1665
91652,2013-01-04,9,1024976,345,1982
91653,2013-01-04,9,1028589,553,2190
91654,2013-01-04,9,1033395,17,1654
91655,2013-01-04,9,1036689,74,1711
91656,2013-01-04,9,1037654,407,2044
91657,2013-01-04,9,1037845,26,1663
91658,2013-01-04,9,1037846,422,2059
91659,2013-01-04,9,1037857,125,1762
91660,2013-01-04,9,1039087,7,1644
91661,2013-01-04,9,1044592,443,2080
91662,2013-01-04,9,1047394,223,1860
91663,2013-01-04,9,1047395,374,2011
91664,2013-01-04,9,1047396,357,1994
91665,2013-01-04,9,1047674,749,2386
91666,2013-01-04,9,1047679,222,1859
91667,2013-01-04,9,1047680,299,1936
91668,2013-01-04,9,1047681,101,1738
91669,2013-01-04,9,1047682,999,2636
91670,2013-01-04,9,1047685,717,2354
91671,2013-01-04,9,1047686,456,2093
91672,2013-01-04,9,1047690,524,2161
91673,2013-01-04,9,1047695,396,2033
91674,2013-01-04,9,1047696,13,1650
91675,2013-01-04,9,1047702,836,2473
91676,2013-01-04,9,1047703,526,2163
91677,2013-01-04,9,1047705,339,1976
91678,2013-01-04,9,1047709,765,2402
91679,2013-01-04,9,1047717,586,2223
91680,2013-01-04,9,1047733,807,2444
91681,2013-01-04,9,1047735,624,2261
91682,2013-01-04,9,1047740,700,2337
91683,2013-01-04,9,1047751,18,1655
91684,2013-01-04,9,1047752,964,2601
91685,2013-01-04,9,1047755,670,2307
91686,2013-01-04,9,1047756,346,1983
91687,2013-01-04,9,1047757,435,2072
91688,2013-01-04,9,1047772,43,1680
91689,2013-01-04,9,1047773,376,2013
91690,2013-01-04,9,1047774,630,2267
91691,2013-01-04,9,1047775,290,1927
91692,2013-01-04,9,1047786,780,2417
91693,2013-01-04,9,1047790,268,1905
91694,2013-01-04,9,1050142,252,1889
91695,2013-01-04,9,1052563,604,2241
91696,2013-01-04,9,1053943,313,1950
91697,2013-01-04,9,1053944,510,2147
91698,2013-01-04,9,1053945,115,1752
91699,2013-01-04,9,1057033,142,1779
91700,2013-01-04,9,1057034,175,1812
91701,2013-01-04,9,1057490,520,2157
91702,2013-01-04,9,1057491,962,2599
91703,2013-01-04,9,1057498,709,2346
91704,2013-01-04,9,1057515,855,2492
91705,2013-01-04,9,1060036,501,2138
91706,2013-01-04,9,1062926,888,2525
91707,2013-01-04,9,1065599,190,1827
91708,2013-01-04,9,1066900,171,1808
91709,2013-01-04,9,1066901,919,2556
91710,2013-01-04,9,1070962,837,2474
91711,2013-01-04,9,1071928,728,2365
91712,2013-01-04,9,1071949,994,2631
91713,2013-01-04,9,1072167,307,1944
91714,2013-01-04,9,1076065,119,1756
91715,2013-01-04,9,1076335,232,1869
91716,2013-01-04,9,1078288,387,2024
91717,2013-01-04,9,1079214,276,1913
91718,2013-01-04,9,1079215,650,2287
91719,2013-01-04,9,1079220,258,1895
91720,2013-01-04,9,1079257,655,2292
91721,2013-01-04,9,1079329,514,2151
91722,2013-01-04,9,1080001,701,2338
91723,2013-01-04,9,1080756,69,1706
91724,2013-01-04,9,1081359,265,1902
91725,2013-01-04,9,1083196,266,1903
91726,2013-01-04,9,1083517,836,2473
91727,2013-01-04,9,1083518,944,2581
91728,2013-01-04,9,1084437,988,2625
91729,2013-01-04,9,1084881,286,1923
91730,2013-01-04,9,1084882,813,2450
91731,2013-01-04,9,1085686,532,2169
91732,2013-01-04,9,1087269,60,1697
91733,2013-01-04,9,1087270,639,2276
91734,2013-01-04,9,1087467,468,2105
91735,2013-01-04,9,1088002,486,2123
91736,2013-01-04,9,1089044,353,1990
91737,2013-01-04,9,1089045,389,2026
91738,2013-01-04,9,1089046,718,2355
91739,2013-01-04,9,1089163,265,1902
91740,2013-01-04,9,1089820,607,2244
91741,2013-01-04,9,1089845,983,2620
91742,2013-01-04,9,1089846,495,2132
91743,2013-01-04,9,1090401,590,2227
91744,2013-01-04,9,1090419,865,2502
91745,2013-01-04,9,1091368,993,2630
91746,2013-01-04,9,1091369,78,1715
91747,2013-01-04,9,1091370,589,2226
91748,2013-01-04,9,1094238,771,2408
91749,2013-01-04,9,1097187,917,2554
91750,2013-01-04,9,1101724,616,2253
91751,2013-01-04,9,1102268,167,1804
91752,2013-01-04,9,1102971,310,1947
91753,2013-01-04,9,1104725,329,1966
91754,2013-01-04,9,1105210,86,1723
91755,2013-01-04,9,1105211,968,2605
91756,2013-01-04,9,1105212,573,2210
91757,2013-01-04,9,1105213,511,2148
91758,2013-01-04,9,1105228,141,1778
91759,2013-01-04,9,1109390,523,2160
91760,2013-01-04,9,1109391,237,1874
91761,2013-01-04,9,1113852,241,1878
91762,2013-01-04,9,1113872,292,1929
91763,2013-01-04,9,1114749,49,1686
91764,2013-01-04,10,103501,307,2195
91765,2013-01-04,10,105576,360,2248
91766,2013-01-04,10,106716,402,2290
91767,2013-01-04,10,108079,268,2156
91768,2013-01-04,10,108701,428,2316
91769,2013-01-04,10,108786,179,2067
91770,2013-01-04,10,108797,343,2231
91771,2013-01-04,10,108833,345,2233
91772,2013-01-04,10,108952,366,2254
91773,2013-01-04,10,111223,516,2404
91774,2013-01-04,10,114778,487,2375
91775,2013-01-04,10,114790,872,2760
91776,2013-01-04,10,114799,688,2576
91777,2013-01-04,10,115267,808,2696
91778,2013-01-04,10,115611,263,2151
91779,2013-01-04,10,115693,821,2709
91780,2013-01-04,10,115720,479,2367
91781,2013-01-04,10,115850,2,1890
91782,2013-01-04,10,115892,547,2435
91783,2013-01-04,10,115894,526,2414
91784,2013-01-04,10,116017,776,2664
91785,2013-01-04,10,116018,484,2372
91786,2013-01-04,10,116279,239,2127
91787,2013-01-04,10,119141,473,2361
91788,2013-01-04,10,119187,114,2002
91789,2013-01-04,10,119624,58,1946
91790,2013-01-04,10,122419,518,2406
91791,2013-01-04,10,122425,954,2842
91792,2013-01-04,10,123601,407,2295
91793,2013-01-04,10,125430,325,2213
91794,2013-01-04,10,129296,893,2781
91795,2013-01-04,10,129297,234,2122
91796,2013-01-04,10,129759,99,1987
91797,2013-01-04,10,155499,883,2771
91798,2013-01-04,10,155500,824,2712
91799,2013-01-04,10,157956,935,2823
91800,2013-01-04,10,158788,174,2062
91801,2013-01-04,10,158789,191,2079
91802,2013-01-04,10,158875,835,2723
91803,2013-01-04,10,158956,213,2101
91804,2013-01-04,10,159242,282,2170
91805,2013-01-04,10,161288,558,2446
91806,2013-01-04,10,162066,382,2270
91807,2013-01-04,10,164088,850,2738
91808,2013-01-04,10,164647,815,2703
91809,2013-01-04,10,165594,261,2149
91810,2013-01-04,10,165693,483,2371
91811,2013-01-04,10,165718,777,2665
91812,2013-01-04,10,165988,451,2339
91813,2013-01-04,10,168931,26,1914
91814,2013-01-04,10,168989,617,2505
91815,2013-01-04,10,169028,798,2686
91816,2013-01-04,10,171890,855,2743
91817,2013-01-04,10,172184,284,2172
91818,2013-01-04,10,172343,143,2031
91819,2013-01-04,10,174081,506,2394
91820,2013-01-04,10,179579,392,2280
91821,2013-01-04,10,205381,17,1905
91822,2013-01-04,10,205387,862,2750
91823,2013-01-04,10,208384,461,2349
91824,2013-01-04,10,208514,265,2153
91825,2013-01-04,10,209085,879,2767
91826,2013-01-04,10,210798,922,2810
91827,2013-01-04,10,212552,860,2748
91828,2013-01-04,10,213066,221,2109
91829,2013-01-04,10,213652,908,2796
91830,2013-01-04,10,213653,644,2532
91831,2013-01-04,10,213788,167,2055
91832,2013-01-04,10,214381,971,2859
91833,2013-01-04,10,214859,98,1986
91834,2013-01-04,10,214860,215,2103
91835,2013-01-04,10,214862,537,2425
91836,2013-01-04,10,215304,653,2541
91837,2013-01-04,10,215327,956,2844
91838,2013-01-04,10,215331,178,2066
91839,2013-01-04,10,215332,683,2571
91840,2013-01-04,10,215352,790,2678
91841,2013-01-04,10,215356,910,2798
91842,2013-01-04,10,215896,975,2863
91843,2013-01-04,10,218728,4,1892
91844,2013-01-04,10,219150,635,2523
91845,2013-01-04,10,220432,304,2192
91846,2013-01-04,10,220435,508,2396
91847,2013-01-04,10,221506,228,2116
91848,2013-01-04,10,222879,31,1919
91849,2013-01-04,10,222975,610,2498
91850,2013-01-04,10,223068,172,2060
91851,2013-01-04,10,223136,662,2550
91852,2013-01-04,10,223434,722,2610
91853,2013-01-04,10,223463,798,2686
91854,2013-01-04,10,224081,753,2641
91855,2013-01-04,10,227728,202,2090
91856,2013-01-04,10,253145,283,2171
91857,2013-01-04,10,255161,762,2650
91858,2013-01-04,10,255198,702,2590
91859,2013-01-04,10,257847,101,1989
91860,2013-01-04,10,257848,778,2666
91861,2013-01-04,10,258376,860,2748
91862,2013-01-04,10,258395,556,2444
91863,2013-01-04,10,258396,849,2737
91864,2013-01-04,10,260628,297,2185
91865,2013-01-04,10,260669,507,2395
91866,2013-01-04,10,261052,507,2395
91867,2013-01-04,10,261700,905,2793
91868,2013-01-04,10,262991,696,2584
91869,2013-01-04,10,264299,222,2110
91870,2013-01-04,10,264305,340,2228
91871,2013-01-04,10,264751,965,2853
91872,2013-01-04,10,264752,310,2198
91873,2013-01-04,10,265237,82,1970
91874,2013-01-04,10,265254,307,2195
91875,2013-01-04,10,265279,141,2029
91876,2013-01-04,10,265559,932,2820
91877,2013-01-04,10,265672,603,2491
91878,2013-01-04,10,268440,765,2653
91879,2013-01-04,10,268446,842,2730
91880,2013-01-04,10,268662,336,2224
91881,2013-01-04,10,268834,297,2185
91882,2013-01-04,10,269029,604,2492
91883,2013-01-04,10,273528,195,2083
91884,2013-01-04,10,275823,582,2470
91885,2013-01-04,10,279125,624,2512
91886,2013-01-04,10,302824,495,2383
91887,2013-01-04,10,302998,987,2875
91888,2013-01-04,10,305074,685,2573
91889,2013-01-04,10,305341,144,2032
91890,2013-01-04,10,305344,762,2650
91891,2013-01-04,10,308924,281,2169
91892,2013-01-04,10,310671,12,1900
91893,2013-01-04,10,311954,706,2594
91894,2013-01-04,10,312113,769,2657
91895,2013-01-04,10,312324,801,2689
91896,2013-01-04,10,314384,664,2552
91897,2013-01-04,10,314393,597,2485
91898,2013-01-04,10,314570,4,1892
91899,2013-01-04,10,314881,459,2347
91900,2013-01-04,10,315220,298,2186
91901,2013-01-04,10,315221,990,2878
91902,2013-01-04,10,315277,3,1891
91903,2013-01-04,10,315322,779,2667
91904,2013-01-04,10,315460,218,2106
91905,2013-01-04,10,315463,672,2560
91906,2013-01-04,10,315474,518,2406
91907,2013-01-04,10,318932,14,1902
91908,2013-01-04,10,319093,854,2742
91909,2013-01-04,10,320681,665,2553
91910,2013-01-04,10,320682,693,2581
91911,2013-01-04,10,321798,529,2417
91912,2013-01-04,10,322094,173,2061
91913,2013-01-04,10,322095,139,2027
91914,2013-01-04,10,323013,63,1951
91915,2013-01-04,10,323921,824,2712
91916,2013-01-04,10,324206,453,2341
91917,2013-01-04,10,329071,217,2105
91918,2013-01-04,10,329364,570,2458
91919,2013-01-04,10,329365,709,2597
91920,2013-01-04,10,346065,814,2702
91921,2013-01-04,10,352513,136,2024
91922,2013-01-04,10,354918,363,2251
91923,2013-01-04,10,354919,842,2730
91924,2013-01-04,10,355090,423,2311
91925,2013-01-04,10,355091,470,2358
91926,2013-01-04,10,357962,673,2561
91927,2013-01-04,10,357996,264,2152
91928,2013-01-04,10,358100,89,1977
91929,2013-01-04,10,358231,421,2309
91930,2013-01-04,10,358232,660,2548
91931,2013-01-04,10,358515,811,2699
91932,2013-01-04,10,362548,606,2494
91933,2013-01-04,10,363049,859,2747
91934,2013-01-04,10,363889,597,2485
91935,2013-01-04,10,364413,265,2153
91936,2013-01-04,10,364606,952,2840
91937,2013-01-04,10,364724,8,1896
91938,2013-01-04,10,364738,231,2119
91939,2013-01-04,10,364832,581,2469
91940,2013-01-04,10,364834,288,2176
91941,2013-01-04,10,364865,734,2622
91942,2013-01-04,10,365138,630,2518
91943,2013-01-04,10,365139,880,2768
91944,2013-01-04,10,365264,482,2370
91945,2013-01-04,10,368136,12,1900
91946,2013-01-04,10,368140,655,2543
91947,2013-01-04,10,368260,321,2209
91948,2013-01-04,10,368419,95,1983
91949,2013-01-04,10,368624,488,2376
91950,2013-01-04,10,371130,782,2670
91951,2013-01-04,10,371437,861,2749
91952,2013-01-04,10,371438,514,2402
91953,2013-01-04,10,374464,898,2786
91954,2013-01-04,10,376427,20,1908
91955,2013-01-04,10,378330,658,2546
91956,2013-01-04,10,378685,267,2155
91957,2013-01-04,10,401817,414,2302
91958,2013-01-04,10,404332,720,2608
91959,2013-01-04,10,404334,67,1955
91960,2013-01-04,10,404439,686,2574
91961,2013-01-04,10,405304,943,2831
91962,2013-01-04,10,407533,56,1944
91963,2013-01-04,10,407542,463,2351
91964,2013-01-04,10,409738,33,1921
91965,2013-01-04,10,409904,691,2579
91966,2013-01-04,10,410257,942,2830
91967,2013-01-04,10,411487,418,2306
91968,2013-01-04,10,413987,148,2036
91969,2013-01-04,10,414353,270,2158
91970,2013-01-04,10,414426,776,2664
91971,2013-01-04,10,414454,306,2194
91972,2013-01-04,10,414455,570,2458
91973,2013-01-04,10,414620,404,2292
91974,2013-01-04,10,414621,430,2318
91975,2013-01-04,10,414750,259,2147
91976,2013-01-04,10,414752,806,2694
91977,2013-01-04,10,414888,341,2229
91978,2013-01-04,10,417763,237,2125
91979,2013-01-04,10,418025,598,2486
91980,2013-01-04,10,418026,26,1914
91981,2013-01-04,10,418238,757,2645
91982,2013-01-04,10,421066,532,2420
91983,2013-01-04,10,422452,200,2088
91984,2013-01-04,10,426155,605,2493
91985,2013-01-04,10,428054,702,2590
91986,2013-01-04,10,428488,329,2217
91987,2013-01-04,10,452079,590,2478
91988,2013-01-04,10,454413,326,2214
91989,2013-01-04,10,454414,518,2406
91990,2013-01-04,10,454416,597,2485
91991,2013-01-04,10,454596,473,2361
91992,2013-01-04,10,456870,701,2589
91993,2013-01-04,10,457471,318,2206
91994,2013-01-04,10,457556,861,2749
91995,2013-01-04,10,457574,504,2392
91996,2013-01-04,10,457688,916,2804
91997,2013-01-04,10,457928,214,2102
91998,2013-01-04,10,458029,992,2880
91999,2013-01-04,10,459762,909,2797
92000,2013-01-04,10,459804,817,2705
92001,2013-01-04,10,460804,144,2032
92002,2013-01-04,10,462673,689,2577
92003,2013-01-04,10,463901,72,1960
92004,2013-01-04,10,463903,220,2108
92005,2013-01-04,10,464302,558,2446
92006,2013-01-04,10,464333,732,2620
92007,2013-01-04,10,464336,856,2744
92008,2013-01-04,10,464339,961,2849
92009,2013-01-04,10,464906,210,2098
92010,2013-01-04,10,464907,745,2633
92011,2013-01-04,10,464940,537,2425
92012,2013-01-04,10,467808,80,1968
92013,2013-01-04,10,469643,365,2253
92014,2013-01-04,10,470624,418,2306
92015,2013-01-04,10,471985,178,2066
92016,2013-01-04,10,472314,399,2287
92017,2013-01-04,10,472658,567,2455
92018,2013-01-04,10,502067,801,2689
92019,2013-01-04,10,502331,355,2243
92020,2013-01-04,10,504457,804,2692
92021,2013-01-04,10,506717,249,2137
92022,2013-01-04,10,507870,220,2108
92023,2013-01-04,10,510052,356,2244
92024,2013-01-04,10,510054,504,2392
92025,2013-01-04,10,513853,33,1921
92026,2013-01-04,10,513855,791,2679
92027,2013-01-04,10,514144,672,2560
92028,2013-01-04,10,514149,961,2849
92029,2013-01-04,10,514172,184,2072
92030,2013-01-04,10,514242,141,2029
92031,2013-01-04,10,514327,498,2386
92032,2013-01-04,10,514597,514,2402
92033,2013-01-04,10,514730,615,2503
92034,2013-01-04,10,514757,4,1892
92035,2013-01-04,10,517615,58,1946
92036,2013-01-04,10,517905,698,2586
92037,2013-01-04,10,518091,606,2494
92038,2013-01-04,10,519718,556,2444
92039,2013-01-04,10,522383,198,2086
92040,2013-01-04,10,522721,220,2108
92041,2013-01-04,10,525887,556,2444
92042,2013-01-04,10,551893,7,1895
92043,2013-01-04,10,554049,379,2267
92044,2013-01-04,10,554144,869,2757
92045,2013-01-04,10,554145,938,2826
92046,2013-01-04,10,557256,723,2611
92047,2013-01-04,10,557257,321,2209
92048,2013-01-04,10,557285,359,2247
92049,2013-01-04,10,557289,44,1932
92050,2013-01-04,10,557810,108,1996
92051,2013-01-04,10,559493,925,2813
92052,2013-01-04,10,559494,142,2030
92053,2013-01-04,10,559870,357,2245
92054,2013-01-04,10,559873,315,2203
92055,2013-01-04,10,564110,600,2488
92056,2013-01-04,10,564272,606,2494
92057,2013-01-04,10,564287,275,2163
92058,2013-01-04,10,564533,9,1897
92059,2013-01-04,10,564534,491,2379
92060,2013-01-04,10,567579,188,2076
92061,2013-01-04,10,567623,132,2020
92062,2013-01-04,10,567750,287,2175
92063,2013-01-04,10,568133,38,1926
92064,2013-01-04,10,570917,40,1928
92065,2013-01-04,10,570922,963,2851
92066,2013-01-04,10,573832,401,2289
92067,2013-01-04,10,574898,476,2364
92068,2013-01-04,10,577741,838,2726
92069,2013-01-04,10,577743,373,2261
92070,2013-01-04,10,578097,34,1922
92071,2013-01-04,10,578467,536,2424
92072,2013-01-04,10,581078,335,2223
92073,2013-01-04,10,581742,902,2790
92074,2013-01-04,10,583975,985,2873
92075,2013-01-04,10,583977,226,2114
92076,2013-01-04,10,583978,960,2848
92077,2013-01-04,10,584030,538,2426
92078,2013-01-04,10,584103,482,2370
92079,2013-01-04,10,584123,921,2809
92080,2013-01-04,10,584125,335,2223
92081,2013-01-04,10,584126,69,1957
92082,2013-01-04,10,584129,961,2849
92083,2013-01-04,10,586823,402,2290
92084,2013-01-04,10,586911,614,2502
92085,2013-01-04,10,586969,459,2347
92086,2013-01-04,10,587069,962,2850
92087,2013-01-04,10,587157,34,1922
92088,2013-01-04,10,598414,985,2873
92089,2013-01-04,10,598492,97,1985
92090,2013-01-04,10,608035,76,1964
92091,2013-01-04,10,617113,613,2501
92092,2013-01-04,10,617763,503,2391
92093,2013-01-04,10,621300,950,2838
92094,2013-01-04,10,622958,309,2197
92095,2013-01-04,10,623317,339,2227
92096,2013-01-04,10,627263,308,2196
92097,2013-01-04,10,627885,69,1957
92098,2013-01-04,10,627887,618,2506
92099,2013-01-04,10,633977,138,2026
92100,2013-01-04,10,637016,568,2456
92101,2013-01-04,10,638240,183,2071
92102,2013-01-04,10,638327,903,2791
92103,2013-01-04,10,638977,643,2531
92104,2013-01-04,10,638978,109,1997
92105,2013-01-04,10,639586,306,2194
92106,2013-01-04,10,641042,636,2524
92107,2013-01-04,10,648313,42,1930
92108,2013-01-04,10,651525,95,1983
92109,2013-01-04,10,655427,124,2012
92110,2013-01-04,10,663084,135,2023
92111,2013-01-04,10,664543,470,2358
92112,2013-01-04,10,671062,534,2422
92113,2013-01-04,10,671066,819,2707
92114,2013-01-04,10,671068,157,2045
92115,2013-01-04,10,683721,242,2130
92116,2013-01-04,10,683722,247,2135
92117,2013-01-04,10,683723,549,2437
92118,2013-01-04,10,686034,791,2679
92119,2013-01-04,10,686036,592,2480
92120,2013-01-04,10,692531,448,2336
92121,2013-01-04,10,698642,783,2671
92122,2013-01-04,10,698643,256,2144
92123,2013-01-04,10,716242,367,2255
92124,2013-01-04,10,723184,707,2595
92125,2013-01-04,10,724360,534,2422
92126,2013-01-04,10,724498,809,2697
92127,2013-01-04,10,732006,166,2054
92128,2013-01-04,10,736128,592,2480
92129,2013-01-04,10,738219,732,2620
92130,2013-01-04,10,740713,171,2059
92131,2013-01-04,10,740714,298,2186
92132,2013-01-04,10,749421,66,1954
92133,2013-01-04,10,749729,620,2508
92134,2013-01-04,10,750855,556,2444
92135,2013-01-04,10,750856,305,2193
92136,2013-01-04,10,750857,480,2368
92137,2013-01-04,10,751759,946,2834
92138,2013-01-04,10,752167,728,2616
92139,2013-01-04,10,754103,208,2096
92140,2013-01-04,10,757888,886,2774
92141,2013-01-04,10,759651,311,2199
92142,2013-01-04,10,759694,797,2685
92143,2013-01-04,10,759890,20,1908
92144,2013-01-04,10,759893,848,2736
92145,2013-01-04,10,759894,824,2712
92146,2013-01-04,10,760319,308,2196
92147,2013-01-04,10,765517,337,2225
92148,2013-01-04,10,765519,216,2104
92149,2013-01-04,10,769314,588,2476
92150,2013-01-04,10,770449,841,2729
92151,2013-01-04,10,770453,621,2509
92152,2013-01-04,10,770456,859,2747
92153,2013-01-04,10,770461,364,2252
92154,2013-01-04,10,771156,221,2109
92155,2013-01-04,10,771157,2,1890
92156,2013-01-04,10,783243,856,2744
92157,2013-01-04,10,793341,827,2715
92158,2013-01-04,10,793345,186,2074
92159,2013-01-04,10,793346,64,1952
92160,2013-01-04,10,800958,121,2009
92161,2013-01-04,10,801217,257,2145
92162,2013-01-04,10,803101,612,2500
92163,2013-01-04,10,804098,311,2199
92164,2013-01-04,10,804503,385,2273
92165,2013-01-04,10,804974,450,2338
92166,2013-01-04,10,807493,610,2498
92167,2013-01-04,10,812725,412,2300
92168,2013-01-04,10,812726,521,2409
92169,2013-01-04,10,813770,49,1937
92170,2013-01-04,10,819227,890,2778
92171,2013-01-04,10,819932,394,2282
92172,2013-01-04,10,820006,27,1915
92173,2013-01-04,10,828204,177,2065
92174,2013-01-04,10,828630,601,2489
92175,2013-01-04,10,828632,366,2254
92176,2013-01-04,10,829389,389,2277
92177,2013-01-04,10,829658,747,2635
92178,2013-01-04,10,830625,890,2778
92179,2013-01-04,10,830749,784,2672
92180,2013-01-04,10,830797,929,2817
92181,2013-01-04,10,838215,606,2494
92182,2013-01-04,10,838216,895,2783
92183,2013-01-04,10,838217,749,2637
92184,2013-01-04,10,838832,879,2767
92185,2013-01-04,10,838842,469,2357
92186,2013-01-04,10,838844,836,2724
92187,2013-01-04,10,838875,836,2724
92188,2013-01-04,10,839362,974,2862
92189,2013-01-04,10,839363,536,2424
92190,2013-01-04,10,839367,549,2437
92191,2013-01-04,10,841514,929,2817
92192,2013-01-04,10,841583,547,2435
92193,2013-01-04,10,841607,801,2689
92194,2013-01-04,10,841612,760,2648
92195,2013-01-04,10,841614,291,2179
92196,2013-01-04,10,841841,461,2349
92197,2013-01-04,10,841842,691,2579
92198,2013-01-04,10,843459,468,2356
92199,2013-01-04,10,843462,82,1970
92200,2013-01-04,10,843585,400,2288
92201,2013-01-04,10,844795,976,2864
92202,2013-01-04,10,847569,610,2498
92203,2013-01-04,10,847859,745,2633
92204,2013-01-04,10,847863,560,2448
92205,2013-01-04,10,848765,247,2135
92206,2013-01-04,10,849098,773,2661
92207,2013-01-04,10,849142,812,2700
92208,2013-01-04,10,850333,857,2745
92209,2013-01-04,10,850334,170,2058
92210,2013-01-04,10,850460,646,2534
92211,2013-01-04,10,851982,930,2818
92212,2013-01-04,10,853195,654,2542
92213,2013-01-04,10,853196,334,2222
92214,2013-01-04,10,862454,18,1906
92215,2013-01-04,10,864508,53,1941
92216,2013-01-04,10,864510,695,2583
92217,2013-01-04,10,866927,518,2406
92218,2013-01-04,10,867850,893,2781
92219,2013-01-04,10,868529,122,2010
92220,2013-01-04,10,870544,209,2097
92221,2013-01-04,10,870545,840,2728
92222,2013-01-04,10,872306,510,2398
92223,2013-01-04,10,872308,29,1917
92224,2013-01-04,10,872309,302,2190
92225,2013-01-04,10,872310,505,2393
92226,2013-01-04,10,874593,495,2383
92227,2013-01-04,10,874598,267,2155
92228,2013-01-04,10,875604,379,2267
92229,2013-01-04,10,876224,172,2060
92230,2013-01-04,10,876225,204,2092
92231,2013-01-04,10,876663,338,2226
92232,2013-01-04,10,877513,396,2284
92233,2013-01-04,10,877514,103,1991
92234,2013-01-04,10,881701,408,2296
92235,2013-01-04,10,881910,139,2027
92236,2013-01-04,10,881911,772,2660
92237,2013-01-04,10,881912,345,2233
92238,2013-01-04,10,882624,794,2682
92239,2013-01-04,10,884878,80,1968
92240,2013-01-04,10,886398,753,2641
92241,2013-01-04,10,892076,285,2173
92242,2013-01-04,10,897348,534,2422
92243,2013-01-04,10,898656,555,2443
